_RAJ2000,_DEJ2000,GaiaDR3,SigMA,stability,Dist,e_Dist,E_Dist,X,e_X,Y,e_Y,Z,e_Z,E_X,E_Y,E_Z,VtRA,e_VtRA,VtDE,e_VtDE,E_VtRA,E_VtDE,VtRALSR,VtDELSR,RV,_RA,_DE
238.245835,-31.6427622,6039633559115225344,14,20.5,151.828,0.670302,0.640044,138.27,0.610444,-44.22,0.186412,44.4728,0.196342,0.582888,0.195225,0.187479,-13.2,0.06297,-16.47,0.07441,0.06449,0.07437,-5.197,-2.819,0.6315,238.24583,-31.64276
239.1601731,-31.1216742,6039759556275099392,15,75.2,124.348,0.65734,0.682398,113.922,0.602226,-34.316,0.188318,36.1473,0.191085,0.625183,0.181403,0.198369,-11.52,0.07345,-16.88,0.09336,0.07048,0.09663,-3.757,-3.239,-1.474,239.16017,-31.12167
239.04658,-30.8513072,6039780893672766976,15,24.9,126.146,1.068991,1.164963,115.475,0.97856,-34.531,0.318898,37.229,0.315487,1.066413,0.292626,0.343811,-11.69,0.11048,-15.13,0.13939,0.10733,0.13626,-3.895,-1.535,-1.534,239.04658,-30.85131
239.0548514,-30.8502344,6039782371141515392,15,64.1,130.852,0.694329,0.645116,119.789,0.635627,-35.807,0.176534,38.6092,0.204869,0.590574,0.190001,0.190348,-12.49,0.0733,-16.43,0.08867,0.07472,0.08093,-4.701,-2.841,-1.536,239.05485,-30.85023
238.6494597,-30.5352625,6039851296778486528,15,80.8,129.483,0.944315,0.911196,118.203,0.862048,-35.444,0.249428,39.2133,0.285981,0.831814,0.258494,0.275951,-12.31,0.0977,-15.78,0.11168,0.0977,0.11855,-4.413,-2.261,-1.557,238.64946,-30.53526
240.3084039,-31.0316783,6039911323242728448,9,12.8,99.9318,2.360468,2.491956,92.2251,2.178431,-26.35,0.657072,28.046,0.662468,2.299779,0.622402,0.699371,-10.57,0.28413,-16.99,0.41912,0.26196,0.40759,-3.098,-3.286,-2.516,240.3084,-31.03168
240.6838469,-30.6672497,6039946610694672640,9,4.3,104.379,0.4859,0.461374,96.546,0.449437,-26.666,0.117871,29.372,0.136731,0.426751,0.124137,0.12983,-11.3,0.05983,-19.77,0.08928,0.06044,0.08514,-3.925,-6.097,-2.685,240.68385,-30.66725
240.9210367,-30.3122847,6040054568993110656,9,17.8,102.189,0.374156,0.398583,94.648,0.346545,-25.416,0.099133,28.9552,0.106017,0.36917,0.093058,0.112938,-9.839,0.04402,-16.21,0.0623,0.04093,0.06047,-2.527,-2.58,-2.829,240.92104,-30.31228
240.8891947,-30.1371608,6040105283968486144,7,44.7,136.864,0.373575,0.404773,126.731,0.345916,-33.781,0.099908,39.1138,0.106763,0.374804,0.092207,0.115679,-9.635,0.0316,-16.21,0.0483,0.03176,0.04959,-2.315,-2.609,-1.891,240.88919,-30.13716
240.978615,-30.0065656,6040115042134460032,7,84.8,137.929,2.383656,2.61506,127.78,2.20826,-33.697,0.638874,39.5126,0.682847,2.422637,0.582341,0.749138,-10.31,0.22186,-16.23,0.30398,0.21195,0.30543,-3.017,-2.641,-1.942,240.97861,-30.00657
240.4331128,-29.9806153,6040218705460086400,3,10.5,139.585,0.505494,0.473867,128.876,0.466711,-34.802,0.118148,40.7903,0.147718,0.437511,0.126034,0.138476,-7.094,0.0327,-16.43,0.05923,0.03122,0.06138,0.3447,-2.88,-4.019,240.43311,-29.98062
239.9262394,-29.7638828,6040286359786429568,5,15.7,155.438,1.155034,1.230746,143.035,1.062865,-39.108,0.309654,46.6123,0.346368,1.132536,0.290605,0.369072,-9.112,0.08799,-19.47,0.15333,0.08253,0.14708,-1.542,-5.993,-2.431,239.92624,-29.76388
240.7693492,-29.4882675,6040352708443106304,9,28.3,119.815,1.092609,1.077765,110.825,1.010626,-28.735,0.25848,35.324,0.322125,0.996896,0.26204,0.317749,-10.79,0.11443,-17.86,0.17738,0.11039,0.1608,-3.437,-4.378,-3.049,240.76935,-29.48827
241.0751197,-29.3533572,6040358755754976512,9,18.5,101.71,0.224263,0.21784,94.2485,0.20781,-23.913,0.051217,29.8385,0.065791,0.201859,0.052727,0.063907,-9.532,0.02485,-16.01,0.03794,0.02478,0.03397,-2.26,-2.525,-3.139,241.07512,-29.35336
240.0593119,-29.3634919,6040402598781896704,3,9.4,142.169,0.715176,0.72556,130.902,0.658498,-34.87,0.177957,43.1367,0.216997,0.66806,0.17541,0.220148,-6.062,0.04505,-17.79,0.09604,0.04444,0.09645,1.4733,-4.365,-4.153,240.05931,-29.36349
237.7752714,-31.2367281,6040455822013844480,14,47.0,140.863,4.445845,4.737715,127.862,4.035512,-40.976,1.37817,42.599,1.344487,4.300444,1.293267,1.432753,-10.84,0.3899,-17.46,0.56704,0.39655,0.57357,-2.723,-3.901,0.5884,237.77527,-31.23673
237.5980567,-31.1173139,6040461079045123968,15,8.5,127.117,7.897846,8.854906,115.239,7.159845,-37.013,2.578327,38.843,2.413334,8.027474,2.299656,2.705782,-12.21,0.89612,-14.34,0.97465,0.8223,0.89667,-4.042,-0.813,-1.193,237.59806,-31.11731
237.4305908,-31.1451292,6040471764932237952,15,15.6,160.281,0.838802,0.861408,145.136,0.759541,-46.987,0.252525,49.1718,0.257332,0.780011,0.245898,0.264267,-11.33,0.06558,-15.99,0.08977,0.06596,0.0902,-3.122,-2.465,-1.154,237.43059,-31.14513
237.3749236,-31.0949117,6040475269625567360,15,72.2,139.289,1.255413,1.440904,126.076,1.136323,-40.824,0.422314,42.8918,0.386584,1.304218,0.367948,0.443703,-12.68,0.13792,-15.58,0.17021,0.13193,0.16407,-4.457,-2.074,-1.159,237.37492,-31.09491
237.9806233,-30.2370978,6040665656936703872,7,95.1,144.798,1.279349,1.235839,131.562,1.162407,-40.059,0.341904,45.3105,0.400337,1.122874,0.353942,0.386722,-11.05,0.10662,-16.43,0.1352,0.10611,0.13937,-2.979,-3.006,-1.382,237.98062,-30.2371
238.1732156,-30.1048769,6040673387877846912,7,70.5,146.137,0.429577,0.407896,132.944,0.390798,-39.914,0.111409,45.7004,0.134339,0.371074,0.11733,0.127559,-10.35,0.03507,-16.76,0.0494,0.03379,0.05118,-2.331,-3.342,-1.45,238.17322,-30.10488
238.2355408,-29.8429311,6040704827039124096,7,93.3,143.175,0.492971,0.4798,130.284,0.448585,-38.555,0.129204,45.1519,0.155464,0.4366,0.13275,0.15131,-11.82,0.04309,-16.0,0.05373,0.04223,0.05518,-3.817,-2.622,-1.533,238.23554,-29.84293
238.2718947,-29.59928,6040721147914743936,3,7.6,141.476,3.277694,3.493893,128.748,2.9828,-37.621,0.929088,44.9915,1.042353,3.179548,0.871597,1.111108,-7.192,0.23983,-17.32,0.44192,0.20342,0.40281,0.801,-3.981,-3.854,238.27189,-29.59928
237.3079286,-30.2100669,6040771725447137664,7,72.5,142.204,0.597289,0.62224,128.596,0.540132,-40.24,0.176079,45.4511,0.190905,0.562695,0.169018,0.198879,-12.62,0.06088,-16.23,0.07167,0.05602,0.06985,-4.382,-2.862,-1.275,237.30793,-30.21007
236.5084656,-30.2218122,6040809349361273728,7,74.3,140.555,3.180054,3.403387,126.375,2.85924,-40.907,0.990517,45.952,1.039664,3.060043,0.925518,1.112679,-11.77,0.30004,-15.21,0.37766,0.3045,0.35383,-3.331,-1.899,-1.134,236.50847,-30.22181
236.7558961,-29.8346658,6040834122732778496,7,92.1,139.567,0.643561,0.646605,125.678,0.579514,-39.62,0.183554,45.9834,0.212035,0.582255,0.18269,0.213038,-12.26,0.06424,-16.15,0.08012,0.06367,0.07811,-3.886,-2.885,-1.282,236.7559,-29.83467
237.0850947,-29.8615244,6040842781386971008,15,17.0,110.9,0.447789,0.407795,100.103,0.404194,-31.155,0.114561,36.1591,0.146003,0.368094,0.125797,0.132963,-11.64,0.04987,-15.65,0.06084,0.05167,0.06336,-3.345,-2.353,-1.469,237.08509,-29.86152
237.0840517,-29.8625581,6040842781387594112,15,25.0,119.561,2.294806,2.414825,107.92,2.071383,-33.591,0.678449,38.9828,0.74822,2.179716,0.644729,0.787352,-10.78,0.2643,-16.19,0.33423,0.24934,0.33422,-2.486,-2.893,-1.468,237.08405,-29.86256
236.9184892,-29.6784969,6040860407932866816,9,49.0,114.295,0.416379,0.432488,103.029,0.375336,-32.043,0.121248,37.7053,0.137361,0.389857,0.116732,0.142675,-12.15,0.0507,-17.71,0.06904,0.05112,0.0662,-3.819,-4.453,-2.344,236.91849,-29.6785
237.2402503,-29.150135,6040977192383027328,3,31.5,146.404,2.986491,3.156004,132.217,2.697084,-39.626,0.854213,48.8126,0.995725,2.85017,0.808332,1.052242,-9.392,0.22821,-16.82,0.37045,0.2199,0.35186,-1.139,-3.626,-3.847,237.24025,-29.15013
237.7724717,-28.9399219,6040995750943341312,7,51.7,135.409,1.844628,1.896692,122.727,1.671864,-35.578,0.498349,44.8097,0.610426,1.719051,0.484669,0.627655,-12.42,0.21145,-16.54,0.25174,0.19116,0.23148,-4.304,-3.339,-1.7,237.77247,-28.93992
237.5693761,-28.95156,6041002210574319616,9,30.9,112.43,0.405906,0.414827,101.754,0.367364,-29.785,0.109897,37.4081,0.135054,0.375438,0.107534,0.138023,-10.32,0.04293,-16.21,0.0632,0.04176,0.05905,-2.155,-3.021,-2.668,237.56938,-28.95156
237.3439472,-28.9344353,6041004375237611136,7,89.5,131.394,0.325922,0.309497,118.724,0.294494,-35.078,0.082626,44.0283,0.109212,0.279653,0.087011,0.103708,-12.02,0.03355,-16.03,0.0387,0.03164,0.04122,-3.794,-2.856,-1.628,237.34395,-28.93444
239.3776689,-29.65026,6041027705498287104,9,26.0,101.567,0.270446,0.282987,93.1232,0.247962,-25.96,0.07233,31.1462,0.082934,0.25946,0.069125,0.086779,-10.19,0.03213,-16.15,0.04588,0.03025,0.04151,-2.484,-2.73,-2.771,239.37767,-29.65026
239.4379672,-29.5475631,6041052169632248576,7,82.7,130.886,0.538908,0.469731,120.044,0.494266,-33.208,0.119179,40.2235,0.165616,0.430819,0.136731,0.144356,-11.32,0.04643,-16.62,0.06687,0.04386,0.06527,-3.628,-3.208,-1.816,239.43797,-29.54756
239.3475494,-29.4081875,6041059105999924992,7,90.9,134.992,4.947685,5.629981,123.723,4.534668,-34.136,1.423679,41.8344,1.533301,5.160008,1.251143,1.744746,-11.89,0.48078,-15.99,0.65783,0.55467,0.6029,-4.169,-2.608,-1.839,239.34755,-29.40819
239.2210683,-29.2141797,6041076668127513984,7,76.7,136.578,5.44588,5.677623,125.053,4.986346,-34.378,1.429106,42.8181,1.707322,5.198534,1.370774,1.779975,-11.02,0.51646,-15.32,0.66137,0.50568,0.58801,-3.273,-1.975,-1.871,239.22107,-29.21418
239.2333228,-29.1931497,6041077080442819840,7,97.1,141.477,1.240624,1.221074,129.548,1.136011,-35.557,0.306885,44.3734,0.389113,1.118109,0.311799,0.382981,-11.11,0.11276,-15.81,0.15774,0.11252,0.13699,-3.367,-2.473,-1.879,239.23332,-29.19315
238.6524325,-29.439875,6041092542325610880,7,77.7,138.448,1.38283,1.298336,126.304,1.26154,-36.019,0.337782,43.7906,0.437384,1.184457,0.359764,0.410659,-12.45,0.11884,-15.51,0.1525,0.13116,0.1492,-4.553,-2.168,-1.713,238.65243,-29.43987
238.5376336,-29.2787381,6041110615548087808,7,93.1,146.298,0.585393,0.608495,133.344,0.53356,-37.936,0.157787,46.7252,0.186965,0.554617,0.151796,0.194343,-11.09,0.04846,-16.08,0.06506,0.05137,0.06502,-3.162,-2.775,-1.738,238.53763,-29.27874
238.61007,-29.17656,6041117418776312832,7,88.2,137.954,3.584095,3.457569,125.791,3.268081,-35.498,0.889692,44.136,1.146665,3.152711,0.922249,1.106185,-10.69,0.31747,-16.46,0.42373,0.29731,0.41931,-2.787,-3.161,-1.779,238.61007,-29.17656
239.0218725,-29.2450394,6041122710173064576,7,81.5,146.104,1.355914,1.44794,133.601,1.23988,-37.121,0.367882,46.0348,0.427224,1.32403,0.3445,0.456219,-10.41,0.11852,-16.06,0.17056,0.11155,0.15238,-2.613,-2.726,-1.829,239.02187,-29.24504
239.0213064,-29.2449628,6041122710176582400,7,87.8,147.079,0.606664,0.683417,134.492,0.554746,-37.369,0.173641,46.3428,0.191153,0.62493,0.154139,0.215337,-11.28,0.05127,-16.33,0.07602,0.05602,0.07177,-3.479,-2.993,-1.829,239.02131,-29.24496
239.676725,-28.7979319,6041189127549452800,7,97.9,140.655,0.413265,0.447083,129.128,0.379398,-34.034,0.108179,44.1744,0.129791,0.410445,0.099996,0.140412,-11.5,0.04035,-15.74,0.04886,0.03888,0.04815,-3.864,-2.433,-2.062,239.67672,-28.79793
239.8129478,-28.6782136,6041190742457269248,7,93.0,135.901,1.165089,1.160056,124.862,1.070447,-32.495,0.277374,42.6939,0.366017,1.065823,0.278577,0.364436,-10.6,0.11006,-16.11,0.1293,0.1127,0.14735,-3.003,-2.823,-2.118,239.81295,-28.67821
239.9071758,-28.3309058,6041273034032541184,5,15.8,164.408,5.429961,5.559944,151.095,4.990251,-38.437,1.299857,52.1829,1.72346,5.109708,1.269468,1.764716,-8.455,0.33885,-17.85,0.61818,0.34251,0.59192,-0.88,-4.615,-2.838,239.90718,-28.33091
239.7385561,-28.0418108,6041296536093443072,5,41.6,154.196,0.425844,0.415785,141.508,0.390805,-35.747,0.096392,49.7375,0.137361,0.381574,0.098724,0.134116,-10.25,0.03233,-17.14,0.04814,0.03147,0.04543,-2.629,-3.962,-2.897,239.73856,-28.04181
238.6868281,-28.7189486,6041340447837776000,15,38.3,129.526,2.194458,2.51605,118.118,2.001168,-32.492,0.631166,42.0662,0.712693,2.294433,0.550493,0.817137,-11.48,0.22851,-17.3,0.32507,0.24025,0.336,-3.594,-4.079,-2.102,238.68683,-28.71895
238.9162725,-28.5110275,6041349793686190336,15,57.2,123.615,0.853863,0.871085,112.879,0.779706,-30.405,0.214256,40.181,0.277548,0.795432,0.21002,0.283146,-11.29,0.09378,-16.92,0.13008,0.08857,0.12381,-3.464,-3.718,-2.206,238.91627,-28.51103
238.2020661,-28.7604253,6041376800439881472,7,90.9,144.085,2.069854,2.118956,130.961,1.881317,-36.918,0.542924,47.4011,0.680939,1.925947,0.530343,0.697093,-10.73,0.18493,-15.85,0.23578,0.16836,0.23451,-2.723,-2.646,-1.823,238.20207,-28.76043
238.4291269,-28.3607344,6041410369905996160,7,1.7,141.492,2.301017,2.559441,128.752,2.093828,-35.228,0.637229,46.9255,0.763126,2.328983,0.572889,0.848832,-11.02,0.21064,-13.16,0.23904,0.22361,0.23838,-3.071,-0.008,-1.971,238.42913,-28.36073
238.1442411,-28.2545181,6041426037946623232,3,7.7,137.455,1.052747,1.101871,124.814,0.955937,-34.434,0.276032,46.1457,0.353424,1.000544,0.263726,0.369916,-6.846,0.07004,-18.06,0.14199,0.06701,0.15236,1.1791,-4.952,-4.227,238.14424,-28.25452
239.0181853,-28.4896647,6041443114734160256,1,8.8,137.486,0.75245,0.770791,125.629,0.687559,-33.64,0.188594,44.5875,0.244024,0.704318,0.184107,0.249972,-6.177,0.04476,-17.63,0.09734,0.0464,0.09434,1.6258,-4.418,-5.865,239.01819,-28.48966
239.2939647,-28.3105289,6041450291617551360,5,38.3,153.433,2.926197,3.082977,140.434,2.6783,-36.773,0.738894,49.6739,0.947357,2.821799,0.701319,0.998115,-9.846,0.21387,-16.56,0.32968,0.21321,0.32714,-2.114,-3.366,-2.759,239.29396,-28.31053
239.7413278,-27.9690961,6041485029315238784,5,4.4,164.331,3.384754,3.211958,150.8,3.106053,-37.942,0.741595,53.1459,1.094652,2.947485,0.781491,1.038769,-10.28,0.23128,-19.85,0.41784,0.22774,0.38689,-2.661,-6.678,-2.918,239.74133,-27.9691
238.8315542,-27.8559236,6041525509387450624,9,99.6,110.509,2.503608,2.800811,100.777,2.283137,-26.368,0.668301,36.8897,0.835747,2.554167,0.597386,0.934958,-11.62,0.33844,-17.56,0.4466,0.30156,0.41569,-3.772,-4.473,-3.204,238.83155,-27.85592
238.6159281,-27.9997056,6041528636123608832,7,7.3,157.258,0.811335,0.815033,143.223,0.738922,-38.148,0.197714,52.5559,0.271149,0.74229,0.196817,0.272385,-10.65,0.05955,-15.11,0.08339,0.05946,0.07398,-2.742,-2.008,-2.102,238.61593,-27.99971
238.6651583,-27.7028231,6041542723616646400,3,95.3,148.874,0.774405,0.789971,135.582,0.705263,-35.487,0.188304,50.2164,0.261213,0.719439,0.184593,0.266464,-9.451,0.05555,-17.86,0.09407,0.05728,0.09234,-1.559,-4.802,-4.455,238.66516,-27.70282
239.1410594,-27.7067272,6041551038673603200,7,97.9,136.426,0.494792,0.526312,124.652,0.452088,-31.871,0.122955,45.3685,0.164543,0.480888,0.115591,0.175025,-11.57,0.04858,-15.64,0.06274,0.05038,0.06378,-3.794,-2.55,-2.272,239.14106,-27.70673
238.7791992,-27.6003367,6041567050311432320,3,57.0,145.539,1.045462,1.04395,132.631,0.95274,-34.337,0.246299,49.1077,0.352759,0.951362,0.246656,0.352249,-11.45,0.09109,-16.7,0.12923,0.0954,0.12327,-3.591,-3.655,-4.5,238.7792,-27.60034
241.8697183,-28.7586086,6041717752133153536,5,43.5,157.438,1.184215,1.19719,146.531,1.102173,-34.592,0.263043,46.0313,0.346237,1.114249,0.260192,0.350031,-8.232,0.07022,-17.58,0.14072,0.07768,0.13969,-1.168,-4.153,-2.977,241.86972,-28.75861
242.5547553,-28.9419889,6041746300763815936,7,4.5,145.919,3.343197,3.630028,136.375,3.12455,-31.418,0.781594,41.3142,0.946565,3.392623,0.719835,1.027776,-12.45,0.34069,-16.78,0.43221,0.33294,0.41886,-5.562,-3.273,-2.493,242.55476,-28.94199
243.1281125,-28.6917708,6041765409082144640,6,88.3,131.553,0.277576,0.265918,123.331,0.260229,-27.161,0.054902,36.8486,0.07775,0.249299,0.057309,0.074485,-8.042,0.02099,-16.2,0.03559,0.02039,0.03602,-1.31,-2.708,-8.289,243.12811,-28.69177
243.071725,-28.6524058,6041768604537842432,6,87.2,133.873,0.735293,0.803842,125.463,0.689101,-27.646,0.166001,37.6395,0.206734,0.753344,0.151844,0.226007,-7.926,0.06059,-16.39,0.09392,0.0593,0.10034,-1.178,-2.903,-8.294,243.07172,-28.65241
242.1947833,-28.6500442,6041810385980367616,6,55.8,144.109,0.528316,0.51657,134.373,0.492622,-31.001,0.111124,41.8367,0.153377,0.48167,0.113651,0.149967,-8.642,0.03712,-15.83,0.05517,0.03722,0.05639,-1.663,-2.396,-8.184,242.19478,-28.65004
241.9223486,-28.6622067,6041813096094711424,5,61.4,154.995,0.4314,0.471045,144.292,0.401609,-33.784,0.102672,45.4105,0.126392,0.438516,0.09403,0.138007,-9.174,0.03167,-15.84,0.04662,0.03052,0.04592,-2.124,-2.423,-3.012,241.92235,-28.66221
241.9230972,-28.6620669,6041813100399783552,5,82.7,154.716,0.646526,0.663124,144.032,0.601881,-33.721,0.144532,45.3277,0.189415,0.617333,0.140914,0.194278,-8.651,0.04625,-15.73,0.07334,0.04228,0.06863,-1.601,-2.313,-3.012,241.9231,-28.66207
242.237255,-28.5993958,6041816502013814400,3,24.0,148.818,0.968549,1.001476,138.793,0.903302,-31.855,0.214367,43.2275,0.281337,0.934012,0.207319,0.290902,-6.88,0.05911,-17.86,0.12742,0.05672,0.12722,0.0873,-4.433,-4.645,242.23725,-28.5994
242.2082447,-28.5980889,6041816673812516864,5,24.8,150.768,0.411544,0.435695,140.587,0.383754,-32.313,0.093378,43.8415,0.119672,0.406275,0.088202,0.126695,-7.029,0.02446,-18.36,0.04895,0.02451,0.05246,-0.054,-4.932,-3.068,242.20824,-28.59809
242.2075575,-28.5982903,6041816673812517248,5,9.0,161.05,1.181277,1.240076,150.174,1.101507,-34.518,0.265785,46.8322,0.343507,1.156334,0.253183,0.360606,-8.428,0.07427,-19.85,0.15279,0.07288,0.15666,-1.453,-6.427,-3.068,242.20756,-28.59829
242.1095469,-28.4304847,6041822716821448064,7,45.8,119.769,0.246427,0.232217,111.601,0.229621,-25.529,0.049497,35.1873,0.072398,0.21638,0.052526,0.068223,-11.16,0.02386,-16.73,0.03521,0.02553,0.03314,-4.157,-3.339,-2.564,242.10955,-28.43048
242.1096244,-28.4300433,6041822721127657600,3,5.2,128.46,1.589731,1.670326,119.699,1.481313,-27.38,0.356018,37.741,0.467058,1.556412,0.33884,0.490737,-8.962,0.14855,-18.22,0.23094,0.13606,0.23943,-1.961,-4.834,-4.68,242.10962,-28.43004
241.5452697,-28.6550678,6041904050630742272,1,8.7,145.026,1.872779,1.956172,134.704,1.739489,-32.138,0.433496,43.0634,0.556096,1.816946,0.415016,0.580858,-6.58,0.11679,-19.21,0.27036,0.10924,0.2617,0.5687,-5.814,-6.049,241.54527,-28.65507
241.2850114,-28.2612325,6041980913367044352,6,17.2,138.915,0.825966,0.88574,128.778,0.765691,-30.446,0.194125,42.2699,0.251329,0.821104,0.181025,0.269518,-9.571,0.0756,-14.59,0.09189,0.06394,0.09062,-2.354,-1.274,-8.175,241.28501,-28.26123
241.0560397,-28.1772444,6041996993724872576,6,26.4,145.256,1.119376,1.185512,134.454,1.036134,-32.011,0.26126,44.6844,0.344348,1.097352,0.246685,0.364693,-7.129,0.07154,-15.24,0.12799,0.07423,0.11961,0.1478,-1.952,-8.168,241.05604,-28.17724
241.7223967,-28.3394658,6042020495782493568,5,35.2,158.587,2.367256,2.567486,147.418,2.20053,-34.226,0.554117,47.3963,0.707493,2.386658,0.510903,0.767335,-7.507,0.14547,-16.6,0.26634,0.13582,0.2601,-0.405,-3.245,-3.079,241.7224,-28.33947
241.7232175,-28.3386653,6042020495782493952,5,61.5,157.671,0.844733,0.780223,146.567,0.785242,-34.026,0.168374,47.1228,0.252463,0.725274,0.182295,0.233183,-9.089,0.05325,-15.78,0.08451,0.05598,0.08147,-1.987,-2.428,-3.079,241.72322,-28.33867
241.6101047,-28.294075,6042023622518771200,7,19.2,148.773,2.190086,2.10274,138.195,2.034369,-32.188,0.454939,44.7153,0.658253,1.953234,0.473837,0.632,-11.78,0.19053,-15.08,0.22649,0.1832,0.20013,-4.651,-1.743,-2.521,241.6101,-28.29407
241.6095072,-28.2933119,6042023622518771840,7,13.9,148.292,0.668133,0.681995,137.747,0.620625,-32.083,0.147551,44.5728,0.200824,0.633502,0.144552,0.204991,-11.99,0.06162,-15.15,0.07498,0.06502,0.07183,-4.861,-1.813,-2.521,241.60951,-28.29331
241.8701108,-27.9584461,6042036266902588800,5,79.5,152.927,2.996002,3.221222,142.231,2.786455,-32.035,0.674769,46.1608,0.90434,2.995922,0.62759,0.972322,-7.927,0.19795,-17.89,0.38671,0.20687,0.33327,-0.863,-4.596,-3.207,241.87011,-27.95845
242.2520778,-27.7554994,6042069424050651136,7,80.6,145.414,1.657107,1.777091,135.524,1.544404,-29.529,0.360871,43.6633,0.497577,1.656228,0.336506,0.533604,-11.19,0.14598,-16.09,0.2075,0.13802,0.19108,-4.23,-2.813,-2.776,242.25208,-27.7555
242.2539306,-27.7463589,6042069458410390784,7,93.6,142.486,1.001521,0.999827,132.795,0.933408,-28.915,0.202897,42.7966,0.300813,0.931828,0.203241,0.300304,-11.08,0.08631,-15.54,0.11147,0.08445,0.11487,-4.114,-2.26,-2.778,242.25393,-27.74636
242.2569581,-27.6812578,6042070317403858304,7,17.6,158.579,2.415189,2.470244,147.786,2.250816,-32.043,0.499148,47.7464,0.727188,2.302124,0.488023,0.743765,-11.16,0.20513,-16.56,0.24905,0.19959,0.24963,-4.194,-3.294,-2.797,242.25696,-27.68126
242.1653942,-27.5954594,6042118695917087104,4,4.8,166.45,1.516637,1.54212,155.023,1.412515,-33.602,0.311311,50.4432,0.459621,1.436248,0.306167,0.467344,-6.233,0.08497,-19.2,0.18192,0.08403,0.18067,0.7537,-5.957,-5.154,242.16539,-27.59546
242.1675692,-27.5611294,6042119554910549120,7,16.2,121.813,0.376361,0.356587,113.447,0.350513,-24.534,0.07182,36.9621,0.1142,0.332097,0.075802,0.1082,-11.9,0.03896,-15.2,0.04673,0.03911,0.04358,-4.917,-1.954,-2.816,242.16757,-27.56113
241.8954758,-27.6045931,6042121341616851712,5,77.7,162.937,4.288282,4.634934,151.507,3.987451,-33.35,0.94869,49.8192,1.311173,4.309785,0.877737,1.417164,-8.658,0.37434,-18.04,0.51547,0.36825,0.47715,-1.6,-4.808,-3.312,241.89548,-27.60459
241.7378289,-27.727565,6042124807643059968,5,62.4,153.156,3.431139,3.9246,142.295,3.187828,-31.831,0.815665,46.8571,1.049735,3.646297,0.713107,1.200707,-7.896,0.23413,-16.34,0.41459,0.20533,0.37286,-0.797,-3.097,-3.256,241.73783,-27.72756
241.7414078,-27.7194856,6042124910722287744,5,80.1,154.845,0.560472,0.628054,143.867,0.520734,-32.161,0.130443,47.3829,0.171505,0.583524,0.116407,0.192186,-9.426,0.03871,-17.79,0.06443,0.04005,0.07304,-2.328,-4.549,-3.259,241.74141,-27.71949
241.6194547,-27.6049611,6042130309508449792,4,3.4,160.635,0.605534,0.612186,149.116,0.562111,-33.323,0.126995,49.5745,0.186877,0.568287,0.125614,0.18893,-6.294,0.03443,-19.88,0.07689,0.03277,0.08154,0.8353,-6.661,-5.094,241.61945,-27.60496
243.5014147,-28.2627303,6042154464397991936,5,96.6,154.093,0.769886,0.741769,144.718,0.723046,-30.394,0.146311,43.3308,0.216491,0.696639,0.151857,0.208585,-7.683,0.04828,-16.02,0.0832,0.04873,0.08638,-1.05,-2.579,-3.33,243.50141,-28.26273
243.0458133,-28.3037192,6042164669240420864,6,69.0,132.829,0.295819,0.276433,124.432,0.277119,-26.867,0.055913,37.9255,0.084463,0.258958,0.059835,0.078928,-8.746,0.02128,-16.01,0.03728,0.0216,0.03536,-1.992,-2.589,-8.388,243.04581,-28.30372
243.0841858,-28.2229444,6042167280580578560,6,56.9,128.767,0.330986,0.336415,120.645,0.310109,-25.862,0.067568,36.8357,0.094684,0.315196,0.066477,0.096237,-7.823,0.02581,-16.35,0.04432,0.02616,0.04691,-1.079,-2.945,-8.415,243.08419,-28.22294
243.6332867,-28.1231519,6042179203410212864,6,95.7,140.142,0.536439,0.501276,131.697,0.504112,-27.207,0.097317,39.4403,0.15097,0.471068,0.104143,0.141074,-7.783,0.03649,-15.63,0.05795,0.03832,0.05999,-1.185,-2.21,-8.511,243.63329,-28.12315
243.8056239,-27.93598,6042192431909631104,5,94.6,159.354,1.466164,1.601759,149.869,1.378896,-30.279,0.304347,44.902,0.413127,1.50642,0.278583,0.451334,-7.839,0.09565,-16.12,0.17313,0.08937,0.15049,-1.287,-2.72,-3.463,243.80562,-27.93598
243.8048831,-27.9345578,6042192500629108352,5,92.4,157.362,0.896388,0.876409,147.995,0.843029,-29.898,0.166515,44.3445,0.252601,0.82424,0.170311,0.246971,-7.467,0.05739,-16.33,0.09714,0.05349,0.0972,-0.914,-2.933,-3.463,243.80488,-27.93456
243.4491664,-27.7928536,6042203392666261760,6,21.6,150.656,0.557341,0.521199,141.389,0.523058,-28.876,0.099899,43.2729,0.160085,0.48914,0.106826,0.149704,-6.463,0.0307,-14.62,0.0557,0.03271,0.05405,0.1843,-1.264,-8.58,243.44917,-27.79285
243.746525,-27.8397997,6042205763488144768,7,26.5,149.961,0.369998,0.338401,140.977,0.347831,-28.394,0.064073,42.5173,0.104902,0.318127,0.070056,0.095944,-9.926,0.02565,-15.01,0.03695,0.02745,0.03744,-3.358,-1.629,-2.991,243.74652,-27.8398
243.5858256,-27.76393,6042208851564593024,5,67.3,155.349,6.074198,6.86489,145.901,5.704769,-29.508,1.303942,44.4476,1.737913,6.447371,1.153755,1.964141,-6.798,0.38095,-16.37,0.72333,0.33068,0.65925,-0.187,-3.019,-3.485,243.58583,-27.76393
